%the first two columns are temperature (K) and pressure (MPa) conditions. The third column is the physical property. 
%The number of the forth column tells what property on the third column is: 1 means volume (cm3 mol^-1), 4 means isobaric expansivity (K^-1), 
%5 for isobaric molar heat capacity (J K^-1 mol^-1), 6 for isochoric molar heat capacity (J K^-1 mol^-1) and 11 for enthalpy.

T_K p_MPa property  flag  weight
273.15	400	69.10572	1	1
273.15	420	68.8641788	1	1
273.15	430	68.7441483	1	1
298.15	82.2	75.5	1	1
298.15	92.3	74.9	1	1
298.15	111	74.1	1	1
298.15	132.4	73.5	1	1
298.15	160	72.991888	1	1
298.15	180	72.699902	1	1
298.15	200	72.4122	1	1
298.15	220	72.128782	1	1
298.15	240	71.849648	1	1
298.15	260	71.574798	1	1
298.15	280	71.304232	1	1
298.15	300	71.03795	1	1
298.15	320	70.775952	1	1
298.15	340	70.518238	1	1
298.15	360	70.264808	1	1
298.15	380	70.015662	1	1
298.15	400	69.7708	1	1
298.15	420	69.530222	1	1
298.15	440	69.293928	1	1
298.15	460	69.061918	1	1
298.15	480	68.834192	1	1
298.15	490	68.7219355	1	1
301.65	180	72.9168852	1	1
301.65	200	72.63692	1	1
301.65	220	72.3588532	1	1
301.65	240	72.0826848	1	1
301.65	260	71.8084148	1	1
301.65	280	71.5360432	1	1
301.65	300	71.26557	1	1
301.65	320	70.9969952	1	1
301.65	340	70.7303188	1	1
301.65	360	70.4655408	1	1
301.65	380	70.2026612	1	1
301.65	400	69.94168	1	1
301.65	420	69.6825972	1	1
313.15	144	75	1	1
313.15	156.5	74.6	1	1
313.15	174.3	74	1	1
313.15	191.4	73.6	1	1
313.15	200	73.14272	1	1
313.15	220	72.8124812	1	1
313.15	240	72.4914768	1	1
313.15	260	72.1797068	1	1
313.15	280	71.8771712	1	1
313.15	300	71.58387	1	1
313.15	320	71.2998032	1	1
313.15	340	71.0249708	1	1
313.15	360	70.7593728	1	1
313.15	380	70.5030092	1	1
313.15	400	70.25588	1	1
313.15	420	70.0179852	1	1
313.15	440	69.7893248	1	1
313.15	450	69.6784575	1	1
324.15	188.4	75.1	1	1
324.15	202.8	74.5	1	1
324.15	215	73.7	1	1
324.15	230	73.0567306	1	1
324.15	250	72.735625	1	1
324.15	270	72.4226106	1	1
324.15	290	72.1176874	1	1
324.15	310	71.8208554	1	1
324.15	330	71.5321146	1	1
324.15	350	71.251465	1	1
324.15	370	70.9789066	1	1
324.15	390	70.7144394	1	1
324.15	410	70.4580634	1	1
324.15	430	70.2097786	1	1
324.15	450	69.969585	1	1
324.15	470	69.7374826	1	1
324.15	480	69.6244656	1	1
296	300	68.5678	1	1
296	700	67.4842	1	1
296	1100	64.82035	1	1
295	150	72.954875	1	1
295	97.88	75.98444	1	1
295	122	75.357156	1	1
295	145.9	74.78044	1	1
295	173.8	74.26272	1	1
295	208.31	73.730552	1	1
295	236	73.143	1	1
295	266	72.58314	1	1
295	300	72.10756	1	1
295	335	71.638	1	1
295	371.5	71.20456	1	1
295	400	70.84336	1	1
295	433.66	70.41594	1	1
295	463.57	70.00056	1	1
295	527.98	69.31428	1	1
295	562	68.99522	1	1
295	591	68.628	1	1
295	622	68.36312	1	1
295	655	68.09824	1	1
295	689	67.82734	1	1
295	718	67.62868	1	1
295	746.4	67.20728	1	1
295	781.24	66.94842	1	1
295	813.25	66.68354	1	1
295	843.26	66.42769	1	1
295	877.67	66.16582	1	1
295	907.7	65.9792	1	1
295	940	65.68422	1	1
295	972	65.47954	1	1
295	1000	65.21466	1	1
295	1036.5	65.00396	1	1
295	1069	64.79326	1	1
295	1096.5	64.58256	1	1
295	1130	64.48022	1	1
295	1163	64.2334	1	1
295	1194.5	63.9324	1	1
295	1227.35	63.84812	1	1
295	1257.36	63.61936	1	1
295	1289.76	63.49294	1	1
150	100	74.39047619	1	1
270	100	76.57843137	1	1
20	0.101325	69.3474	1	1
40	0.101325	69.5392	1	1
60	0.101325	69.7954	1	1
80	0.101325	70.116	1	1
100	0.101325	70.501	1	1
120	0.101325	70.9504	1	1
140	0.101325	71.4642	1	1
160	0.101325	72.0424	1	1
180	0.101325	72.685	1	1
200	0.101325	73.392	1	1
220	0.101325	74.1634	1	1
240	0.101325	74.9992	1	1
260	0.101325	75.8994	1	1
92.6	2.00032E-12	48.3694	5	1
97.9186	8.90526E-12	49.6766	5	1
103.017	3.32049E-11	50.9839	5	1
113.807	3.86433E-10	53.9253	5	1
129.801	7.39479E-09	58.8276	5	1
143.008	5.23736E-08	62.7494	5	1
150.715	1.40588E-07	65.364	5	1
162.225	5.20025E-07	68.959	5	1
178.138	2.477E-06	74.8418	5	1
195.045	1.05339E-05	81.705	5	1
201.545	1.76881E-05	84.9732	5	1
218.142	6.25788E-05	92.49	5	1
229.734	0.000146466	98.3728	5	1
239.527	0.000297024	103.602	5	1
250.118	0.000633655	109.485	5	1
259.511	0.001235916	116.021	5	1
12.97	1.65612E-32	2.87441	5	1
14.25	5.79832E-32	3.47272	5	1
14.77	9.58566E-32	4.16308	5	1
16.52	5.06722E-31	5.31368	5	1
16.95	7.58146E-31	5.6484	5	1
19.64	8.9257E-30	8.00399	5	1
19.93	1.15791E-29	8.2885	5	1
23.04	1.76598E-28	11.2508	5	1
23.67	3.02243E-28	11.87	5	1
26.77	3.96673E-27	14.9369	5	1
27.47	6.98328E-27	15.5519	5	1
30.59	8.11026E-26	18.5226	5	1
31.77	1.99237E-25	19.6564	5	1
36.51	6.32369E-24	23.8111	5	1
41.68	2.10381E-22	27.7441	5	1
47.09	6.22802E-21	31.3047	5	1
52.68	1.55944E-19	34.4427	5	1
54.07	3.33088E-19	35.1623	5	1
58.09	2.73485E-18	37.0702	5	1
59.33	5.10124E-18	37.6518	5	1
65.52	9.62816E-17	40.1957	5	1
71.72	1.38933E-15	42.2584	5	1
78.2	1.73132E-14	44.3588	5	1
85.58	2.26557E-13	46.6558	5	1
93.3699	2.50302E-12	48.7269	5	1
101.667	2.36811E-11	50.8398	5	1
110.13	1.75495E-10	53.0573	5	1
118.193	9.34915E-10	55.2037	5	1
125.92	3.8563E-09	57.371	5	1
133.801	1.39227E-08	59.6722	5	1
141.847	4.47287E-08	62.0696	5	1
149.604	1.22677E-07	64.5382	5	1
156.1	2.65112E-07	66.7055	5	1
157.481	3.09901E-07	67.1323	5	1
164.928	6.9009E-07	69.6469	5	1
173.425	1.59857E-06	72.7723	5	1
181.6	3.38001E-06	75.9563	5	1
189.964	6.93522E-06	79.4081	5	1
198.945	1.44048E-05	83.2407	5	1
208.035	2.9241E-05	87.5125	5	1
216.773	5.65222E-05	91.7175	5	1
225.567	0.000108114	96.2404	5	1
234.221	0.000202698	100.717	5	1
235.13	0.000216443	101.253	5	1
242.814	0.000375999	105.792	5	1
245.043	0.000441037	107.039	5	1
252.047	0.000727025	111.223	5	1
254.525	0.000867256	112.75	5	1
261.369	0.001410018	117.035	5	1
261.419	0.001415026	116.717	5	1
263.168	0.001601754	118.194	5	1
269.423	0.002493067	123.123	5	1
270.282	0.002648926	123.813	5	1
270.612	0.002711337	123.897	5	1
13	1.70592E-32	2.85767	5	1
14	4.54752E-32	3.46854	5	1
15	1.19586E-31	4.17145	5	1
20	1.23279E-29	8.368	5	1
25	9.25041E-28	13.1545	5	1
30	5.14437E-26	17.987	5	1
35	2.15744E-24	22.5267	5	1
40	6.9378E-23	26.5182	5	1
45	1.73831E-21	29.9867	5	1
50	3.446E-20	33.0034	5	1
55	5.48493E-19	35.5891	5	1
60	7.10895E-18	37.9196	5	1
65	7.60432E-17	39.9279	5	1
70	6.80014E-16	41.7354	5	1
75	5.1464E-15	43.409	5	1
80	3.335E-14	44.978	5	1
85	1.87123E-13	46.4633	5	1
90	9.18742E-13	47.8231	5	1
95.0194	4.009E-12	49.1411	5	1
100.018	1.55132E-11	50.4172	5	1
110.01	1.70898E-10	53.0113	5	1
120.002	1.32284E-09	55.689	5	1
130.001	7.63934E-09	58.576	5	1
140.006	3.46453E-08	61.5048	5	1
150.014	1.29034E-07	64.6428	5	1
160.023	4.1038E-07	67.9063	5	1
170.032	1.15263E-06	71.5046	5	1
180.039	2.94112E-06	75.3957	5	1
190.044	6.98171E-06	79.4123	5	1
200.045	1.57169E-05	83.7218	5	1
210.046	3.40848E-05	88.4498	5	1
220.041	7.20298E-05	93.3869	5	1
230.034	0.000149692	98.5332	5	1
240.027	0.000307883	104.098	5	1
250.019	0.000629198	110.039	5	1
260.011	0.001280549	116.144	5	1
270.003	0.002597272	122.637	5	1
278.687	0.113290684	128.7	5	1
24.4	5.5995E-28	11.25496	5	1
31.1	1.1983E-25	19.37192	5	1
34.3	1.29981E-24	22.67728	5	1
46.75	5.07434E-21	30.66872	5	1
53.45	2.37913E-19	34.81088	5	1
197.7	1.3044E-05	84.26575	5	1
200.9	1.68136E-05	86.818	5	1
190	6.9561E-06	79.9	5	1
195	1.04955E-05	82.3	5	1
200	1.56611E-05	84.7	5	1
205	2.31529E-05	87	5	1
210	3.39659E-05	89.2	5	1
215	4.95147E-05	91.6	5	1
220	7.18118E-05	94	5	1
225	0.000103722	96.6	5	1
230	0.000149323	99.2	5	1
235	0.000214422	102	5	1
240	0.000307287	104.7	5	1
